School ID,Opponent ID,Season,Score,Win,Loss,Tie
398,290,1960,12-19,0,1,0
398,298,1960,23-3,1,0,0
428,298,1960,16-13,1,0,0
154,298,1960,20-6,1,0,0
154,298,1960,13-26,0,1,0
393,298,1960,21-8,1,0,0
183,377,1960,15-12,1,0,0
378,377,1960,15-16,0,1,0
183,378,1960,15-18,0,1,0
290,378,1960,25-8,1,0,0
395,393,1960,23-9,1,0,0
398,393,1960,23-3,1,0,0
428,393,1960,11-19,0,1,0
154,393,1960,20-6,1,0,0
275,393,1960,25-3,1,0,0
275,395,1960,22-5,1,0,0
395,398,1960,11-14,0,1,0
395,400,1960,17-13,1,0,0
428,400,1960,2-27,0,1,0
154,400,1960,6-18,0,1,0
275,400,1960,23-3,1,0,0
393,400,1960,12-18,0,1,0
412,403,1960,33-3,1,0,0
275,412,1960,14-11,1,0,0
275,412,1960,14-11,1,0,0
395,412,1960,6-18,0,1,0
183,412,1960,10-20,0,1,0
393,412,1960,0-30,0,1,0
283,413,1960,17-8,1,0,0
283,413,1960,23-3,1,0,0
79,414,1960,17-12,1,0,0
84,414,1960,19-13,1,0,0
297,414,1960,19-12,1,0,0
290,415,1960,14-14,0,0,1
395,428,1960,23-5,1,0,0
84,481,1960,15-12,1,0,0
79,481,1960,11-18,0,1,0
297,481,1960,14-17,0,1,0
84,489,1960,32-3,1,0,0
79,489,1960,14-14,0,0,1
297,489,1960,24-9,1,0,0
297,79,1961,8-22,0,1,0
183,84,1961,27-0,1,0,0
79,84,1961,17-12,1,0,0
297,84,1961,2-26,0,1,0
290,84,1961,20-9,1,0,0
79,137,1961,21-12,1,0,0
84,137,1961,28-5,1,0,0
297,137,1961,12-15,0,1,0
395,154,1961,24-15,1,0,0
398,154,1961,29-8,1,0,0
428,154,1961,10-29,0,1,0
183,157,1961,22-8,1,0,0
400,157,1961,7-22,0,1,0
412,157,1961,14-14,0,0,1
398,215,1961,16-20,0,1,0
395,215,1961,3-31,0,1,0
154,215,1961,11-24,0,1,0
400,215,1961,0-40,0,1,0
407,250,1961,19-13,1,0,0
395,268,1961,23-11,1,0,0
398,268,1961,28-11,1,0,0
428,268,1961,14-23,0,1,0
154,268,1961,22-18,1,0,0
393,268,1961,24-16,1,0,0
398,271,1961,30-5,1,0,0
428,271,1961,8-29,0,1,0
154,271,1961,20-16,1,0,0
275,283,1961,20-5,1,0,0
183,290,1961,24-8,1,0,0
398,290,1961,17-8,1,0,0
395,298,1961,9-23,0,1,0
398,298,1961,14-11,1,0,0
428,298,1961,11-22,0,1,0
183,377,1961,19-14,1,0,0
378,377,1961,14-15,0,1,0
183,378,1961,24-8,1,0,0
290,378,1961,11-17,0,1,0
395,393,1961,18-20,0,1,0
428,393,1961,11-25,0,1,0
154,393,1961,14-23,0,1,0
275,395,1961,25-2,1,0,0
395,398,1961,14-21,0,1,0
395,400,1961,26-12,1,0,0
398,400,1961,25-11,1,0,0
275,400,1961,26-0,1,0,0
393,400,1961,20-16,1,0,0
275,412,1961,20-11,1,0,0
275,412,1961,27-7,1,0,0
395,412,1961,11-14,0,1,0
400,412,1961,2-20,0,1,0
283,413,1961,20-6,1,0,0
79,414,1961,16-15,1,0,0
84,414,1961,23-10,1,0,0
297,414,1961,0-27,0,1,0
290,415,1961,17-12,1,0,0
395,428,1961,22-17,1,0,0
398,428,1961,36-6,1,0,0
84,481,1961,29-7,1,0,0
79,481,1961,17-12,1,0,0
297,481,1961,12-19,0,1,0
84,489,1961,32-5,1,0,0
79,489,1961,26-9,1,0,0
297,489,1961,14-15,0,1,0
297,79,1962,12-19,0,1,0
183,84,1962,33-0,1,0,0
79,84,1962,8-21,0,1,0
297,84,1962,8-20,0,1,0
290,84,1962,22-8,1,0,0
79,137,1962,27-12,1,0,0
84,137,1962,21-13,1,0,0
297,137,1962,17-11,1,0,0
395,154,1962,22-10,1,0,0
398,154,1962,16-14,1,0,0
428,154,1962,8-17,0,1,0
275,157,1962,30-5,1,0,0
400,157,1962,11-14,0,1,0
412,157,1962,11-20,0,1,0
398,215,1962,14-11,1,0,0
395,215,1962,13-15,0,1,0
154,215,1962,14-14,0,0,1
393,215,1962,8-22,0,1,0
400,215,1962,12-14,0,1,0
407,250,1962,28-5,1,0,0
395,268,1962,17-9,1,0,0
398,268,1962,17-9,1,0,0
428,268,1962,15-11,1,0,0
154,268,1962,16-13,1,0,0
275,268,1962,26-0,1,0,0
393,268,1962,6-18,0,1,0
398,271,1962,23-3,1,0,0
428,271,1962,14-15,0,1,0
154,271,1962,11-19,0,1,0
183,290,1962,15-12,1,0,0
395,298,1962,20-11,1,0,0
398,298,1962,19-11,1,0,0
428,298,1962,14-12,1,0,0
154,298,1962,12-12,0,0,1
393,298,1962,12-14,0,1,0
183,377,1962,18-14,1,0,0
378,377,1962,8-20,0,1,0
183,378,1962,18-9,1,0,0
290,378,1962,17-12,1,0,0
395,393,1962,14-13,1,0,0
428,393,1962,15-9,1,0,0
154,393,1962,11-14,0,1,0
395,398,1962,15-13,1,0,0
395,400,1962,18-12,1,0,0
398,400,1962,9-15,0,1,0
275,400,1962,20-5,1,0,0
393,400,1962,15-11,1,0,0
275,412,1962,24-11,1,0,0
275,412,1962,25-7,1,0,0
395,412,1962,10-17,0,1,0
183,412,1962,17-8,1,0,0
283,413,1962,19-9,1,0,0
283,413,1962,23-3,1,0,0
79,414,1962,8-25,0,1,0
84,414,1962,24-7,1,0,0
297,414,1962,15-14,1,0,0
290,415,1962,14-15,0,1,0
395,428,1962,16-12,1,0,0
84,481,1962,27-7,1,0,0
79,481,1962,21-14,1,0,0
297,481,1962,8-26,0,1,0
84,489,1962,26-10,1,0,0
79,489,1962,28-7,1,0,0
297,489,1962,20-20,0,0,1
297,79,1963,17-14,1,0,0
183,84,1963,20-9,1,0,0
79,84,1963,9-26,0,1,0
297,84,1963,6-23,0,1,0
290,84,1963,21-10,1,0,0
79,137,1963,13-15,0,1,0
84,137,1963,19-4,1,0,0
297,137,1963,14-18,0,1,0
395,154,1963,27-3,1,0,0
398,154,1963,19-9,1,0,0
428,154,1963,6-24,0,1,0
393,157,1963,3-23,0,1,0
412,157,1963,16-19,0,1,0
398,215,1963,19-8,1,0,0
395,215,1963,11-14,0,1,0
154,215,1963,8-17,0,1,0
393,215,1963,11-14,0,1,0
400,215,1963,9-15,0,1,0
412,215,1963,14-11,1,0,0
407,250,1963,11-16,0,1,0
395,268,1963,18-9,1,0,0
398,268,1963,18-10,1,0,0
428,268,1963,8-21,0,1,0
154,268,1963,6-20,0,1,0
393,268,1963,20-8,1,0,0
412,268,1963,15-9,1,0,0
395,271,1963,17-6,1,0,0
398,271,1963,21-9,1,0,0
428,271,1963,19-11,1,0,0
154,271,1963,13-16,0,1,0
393,271,1963,21-11,1,0,0
400,271,1963,19-8,1,0,0
412,271,1963,21-8,1,0,0
183,290,1963,16-14,1,0,0
398,290,1963,11-14,0,1,0
395,298,1963,16-11,1,0,0
398,298,1963,26-6,1,0,0
154,298,1963,21-8,1,0,0
393,298,1963,13-13,0,0,1
183,377,1963,23-9,1,0,0
378,377,1963,18-9,1,0,0
183,378,1963,23-6,1,0,0
290,378,1963,12-17,0,1,0
395,393,1963,14-12,1,0,0
428,393,1963,8-19,0,1,0
154,393,1963,10-20,0,1,0
275,393,1963,17-11,1,0,0
275,395,1963,15-9,1,0,0
395,398,1963,12-17,0,1,0
395,400,1963,19-7,1,0,0
395,400,1963,19-8,1,0,0
398,400,1963,17-8,1,0,0
428,400,1963,16-11,1,0,0
154,400,1963,13-15,0,1,0
393,400,1963,12-12,0,0,1
275,412,1963,20-17,1,0,0
275,412,1963,24-6,1,0,0
395,412,1963,13-16,0,1,0
283,413,1963,17-6,1,0,0
79,414,1963,9-20,0,1,0
84,414,1963,27-7,1,0,0
297,414,1963,15-16,0,1,0
290,415,1963,14-16,0,1,0
395,428,1963,23-7,1,0,0
398,428,1963,29-2,1,0,0
84,481,1963,23-10,1,0,0
79,481,1963,12-15,0,1,0
297,481,1963,19-11,1,0,0
84,489,1963,36-3,1,0,0
79,489,1963,31-6,1,0,0
297,489,1963,30-3,1,0,0
297,79,1964,15-16,0,1,0
183,84,1964,16-16,0,0,1
79,84,1964,5-28,0,1,0
297,84,1964,2-32,0,1,0
290,84,1964,20-10,1,0,0
79,137,1964,14-16,0,1,0
84,137,1964,33-0,1,0,0
297,137,1964,14-17,0,1,0
395,154,1964,15-12,1,0,0
428,154,1964,9-19,0,1,0
275,157,1964,12-12,0,0,1
400,157,1964,3-23,0,1,0
412,157,1964,3-23,0,1,0
398,215,1964,20-5,1,0,0
395,215,1964,15-13,1,0,0
154,215,1964,11-14,0,1,0
393,215,1964,12-12,0,0,1
400,215,1964,15-9,1,0,0
412,215,1964,19-8,1,0,0
407,250,1964,10-21,0,1,0
407,250,1964,16-15,1,0,0
395,268,1964,7-19,0,1,0
398,268,1964,14-11,1,0,0
428,268,1964,8-21,0,1,0
154,268,1964,11-14,0,1,0
275,268,1964,26-0,1,0,0
393,268,1964,12-16,0,1,0
398,271,1964,19-10,1,0,0
154,271,1964,12-16,0,1,0
393,271,1964,10-21,0,1,0
183,290,1964,25-6,1,0,0
398,290,1964,16-11,1,0,0
395,298,1964,17-11,1,0,0
395,298,1964,19-8,1,0,0
398,298,1964,25-3,1,0,0
428,298,1964,19-10,1,0,0
428,298,1964,24-10,1,0,0
154,298,1964,18-6,1,0,0
393,298,1964,16-11,1,0,0
183,377,1964,21-13,1,0,0
378,377,1964,14-14,0,0,1
183,378,1964,11-20,0,1,0
290,378,1964,18-9,1,0,0
395,393,1964,16-10,1,0,0
398,393,1964,24-6,1,0,0
428,393,1964,13-16,0,1,0
154,393,1964,11-17,0,1,0
395,398,1964,9-15,0,1,0
395,400,1964,19-8,1,0,0
398,400,1964,19-8,1,0,0
428,400,1964,11-17,0,1,0
154,400,1964,6-20,0,1,0
393,400,1964,17-12,1,0,0
275,412,1964,21-3,1,0,0
275,412,1964,26-0,1,0,0
395,412,1964,12-14,0,1,0
183,412,1964,10-18,0,1,0
400,412,1964,14-12,1,0,0
283,413,1964,17-15,1,0,0
283,413,1964,25-8,1,0,0
79,414,1964,12-15,0,1,0
84,414,1964,21-11,1,0,0
297,414,1964,13-21,0,1,0
290,415,1964,11-19,0,1,0
395,428,1964,23-9,1,0,0
398,428,1964,23-8,1,0,0
84,481,1964,20-10,1,0,0
79,481,1964,18-14,1,0,0
297,481,1964,14-17,0,1,0
84,489,1964,39-0,1,0,0
79,489,1964,32-5,1,0,0
297,489,1964,21-14,1,0,0
297,79,1965,6-25,0,1,0
183,84,1965,28-5,1,0,0
79,84,1965,2-33,0,1,0
297,84,1965,8-27,0,1,0
290,84,1965,22-11,1,0,0
79,137,1965,18-9,1,0,0
84,137,1965,21-11,1,0,0
297,137,1965,9-22,0,1,0
395,154,1965,11-14,0,1,0
398,154,1965,30-0,1,0,0
428,154,1965,12-18,0,1,0
275,157,1965,19-9,1,0,0
183,157,1965,9-15,0,1,0
400,157,1965,0-32,0,1,0
412,157,1965,3-21,0,1,0
398,215,1965,17-8,1,0,0
395,215,1965,10-18,0,1,0
154,215,1965,14-14,0,0,1
393,215,1965,8-20,0,1,0
400,215,1965,14-11,1,0,0
407,250,1965,21-8,1,0,0
395,268,1965,11-15,0,1,0
398,268,1965,19-7,1,0,0
428,268,1965,9-19,0,1,0
154,268,1965,19-11,1,0,0
393,268,1965,16-11,1,0,0
412,268,1965,23-8,1,0,0
395,271,1965,15-12,1,0,0
398,271,1965,25-2,1,0,0
428,271,1965,17-8,1,0,0
154,271,1965,17-8,1,0,0
154,271,1965,13-13,0,0,1
154,271,1965,20-6,1,0,0
393,271,1965,8-24,0,1,0
400,271,1965,15-11,1,0,0
183,290,1965,17-11,1,0,0
398,290,1965,15-9,1,0,0
428,298,1965,10-17,0,1,0
154,298,1965,18-13,1,0,0
393,298,1965,5-24,0,1,0
393,298,1965,10-16,0,1,0
400,298,1965,20-6,1,0,0
400,298,1965,17-9,1,0,0
183,377,1965,21-10,1,0,0
378,377,1965,16-16,0,0,1
183,378,1965,17-11,1,0,0
290,378,1965,16-16,0,0,1
395,393,1965,16-10,1,0,0
398,393,1965,23-7,1,0,0
428,393,1965,19-11,1,0,0
154,393,1965,22-8,1,0,0
395,398,1965,8-23,0,1,0
395,400,1965,14-13,1,0,0
428,400,1965,11-16,0,1,0
154,400,1965,9-15,0,1,0
154,400,1965,10-21,0,1,0
275,400,1965,26-0,1,0,0
393,400,1965,6-20,0,1,0
275,412,1965,18-8,1,0,0
275,412,1965,21-3,1,0,0
395,412,1965,2-25,0,1,0
400,412,1965,9-17,0,1,0
283,413,1965,16-9,1,0,0
283,413,1965,23-8,1,0,0
84,414,1965,25-12,1,0,0
79,414,1965,18-11,1,0,0
297,414,1965,15-18,0,1,0
290,415,1965,15-14,1,0,0
395,428,1965,17-11,1,0,0
398,428,1965,25-3,1,0,0
84,481,1965,36-5,1,0,0
79,481,1965,22-11,1,0,0
297,481,1965,8-22,0,1,0
84,489,1965,30-5,1,0,0
79,489,1965,23-8,1,0,0
297,489,1965,23-11,1,0,0
297,79,1966,17-15,1,0,0
183,84,1966,22-16,1,0,0
79,84,1966,6-34,0,1,0
297,84,1966,15-22,0,1,0
290,84,1966,23-15,1,0,0
79,137,1966,13-24,0,1,0
84,137,1966,20-16,1,0,0
297,137,1966,11-22,0,1,0
395,154,1966,12-12,0,0,1
398,154,1966,19-8,1,0,0
428,154,1966,14-12,1,0,0
275,157,1966,22-12,1,0,0
400,157,1966,8-22,0,1,0
412,157,1966,23-5,1,0,0
398,215,1966,16-11,1,0,0
395,215,1966,8-21,0,1,0
154,215,1966,9-15,0,1,0
393,215,1966,3-25,0,1,0
400,215,1966,8-20,0,1,0
412,215,1966,27-5,1,0,0
407,250,1966,16-19,0,1,0
395,268,1966,16-12,1,0,0
398,268,1966,23-10,1,0,0
428,268,1966,23-8,1,0,0
154,268,1966,14-14,0,0,1
393,268,1966,8-26,0,1,0
395,271,1966,11-14,0,1,0
428,271,1966,12-12,0,0,1
154,271,1966,13-14,0,1,0
393,271,1966,8-21,0,1,0
400,271,1966,17-11,1,0,0
183,290,1966,21-12,1,0,0
395,298,1966,14-14,0,0,1
398,298,1966,32-0,1,0,0
428,298,1966,27-5,1,0,0
154,298,1966,25-3,1,0,0
393,298,1966,20-8,1,0,0
400,298,1966,30-0,1,0,0
183,377,1966,23-8,1,0,0
378,377,1966,19-14,1,0,0
183,378,1966,14-19,0,1,0
290,378,1966,14-20,0,1,0
395,393,1966,17-9,1,0,0
398,393,1966,30-0,1,0,0
428,393,1966,22-6,1,0,0
154,393,1966,23-2,1,0,0
395,398,1966,0-32,0,1,0
395,400,1966,0-32,0,1,0
398,400,1966,8-18,0,1,0
428,400,1966,11-19,0,1,0
154,400,1966,6-22,0,1,0
393,400,1966,3-25,0,1,0
412,403,1966,37-0,1,0,0
275,412,1966,12-17,0,1,0
275,412,1966,15-14,1,0,0
395,412,1966,0-39,0,1,0
428,412,1966,5-31,0,1,0
183,412,1966,8-20,0,1,0
283,413,1966,19-12,1,0,0
283,413,1966,20-11,1,0,0
84,414,1966,25-9,1,0,0
79,414,1966,14-20,0,1,0
297,414,1966,25-8,1,0,0
290,415,1966,22-10,1,0,0
395,428,1966,12-18,0,1,0
398,428,1966,25-3,1,0,0
84,481,1966,35-5,1,0,0
79,481,1966,20-14,1,0,0
297,481,1966,29-3,1,0,0
84,489,1966,32-10,1,0,0
79,489,1966,11-24,0,1,0
297,489,1966,19-13,1,0,0
297,79,1967,38-0,1,0,0
183,84,1967,26-6,1,0,0
79,84,1967,9-31,0,1,0
297,84,1967,17-15,1,0,0
290,84,1967,32-8,1,0,0
79,137,1967,3-35,0,1,0
84,137,1967,14-20,0,1,0
297,137,1967,17-14,1,0,0
395,154,1967,15-23,0,1,0
398,154,1967,20-9,1,0,0
428,154,1967,14-17,0,1,0
428,154,1967,13-19,0,1,0
275,157,1967,16-15,1,0,0
183,157,1967,16-13,1,0,0
400,157,1967,6-23,0,1,0
412,157,1967,18-11,1,0,0
398,215,1967,16-14,1,0,0
395,215,1967,8-24,0,1,0
154,215,1967,5-25,0,1,0
275,215,1967,14-14,0,0,1
393,215,1967,3-32,0,1,0
400,215,1967,12-17,0,1,0
412,215,1967,12-15,0,1,0
407,250,1967,15-14,1,0,0
395,268,1967,8-25,0,1,0
398,268,1967,32-2,1,0,0
428,268,1967,12-17,0,1,0
154,268,1967,14-15,0,1,0
395,271,1967,25-6,1,0,0
395,271,1967,15-14,1,0,0
398,271,1967,27-6,1,0,0
428,271,1967,11-18,0,1,0
154,271,1967,18-13,1,0,0
393,271,1967,15-16,0,1,0
400,271,1967,20-11,1,0,0
183,290,1967,12-18,0,1,0
395,298,1967,24-9,1,0,0
398,298,1967,35-0,1,0,0
428,298,1967,32-3,1,0,0
154,298,1967,31-5,1,0,0
154,298,1967,33-0,1,0,0
393,298,1967,22-9,1,0,0
400,298,1967,33-0,1,0,0
183,377,1967,25-8,1,0,0
378,377,1967,23-10,1,0,0
183,378,1967,20-11,1,0,0
290,378,1967,15-15,0,0,1
395,393,1967,23-6,1,0,0
398,393,1967,36-2,1,0,0
428,393,1967,21-14,1,0,0
154,393,1967,37-0,1,0,0
395,398,1967,8-20,0,1,0
395,400,1967,13-17,0,1,0
395,400,1967,20-9,1,0,0
428,400,1967,12-17,0,1,0
428,400,1967,10-19,0,1,0
154,400,1967,14-17,0,1,0
154,400,1967,14-15,0,1,0
393,400,1967,9-20,0,1,0
412,403,1967,40-0,1,0,0
275,412,1967,11-18,0,1,0
275,412,1967,13-19,0,1,0
400,412,1967,8-25,0,1,0
283,413,1967,28-3,1,0,0
283,413,1967,30-2,1,0,0
84,414,1967,19-13,1,0,0
79,414,1967,0-42,0,1,0
297,414,1967,18-16,1,0,0
290,415,1967,23-9,1,0,0
395,428,1967,19-11,1,0,0
398,428,1967,20-11,1,0,0
84,481,1967,25-11,1,0,0
79,481,1967,15-28,0,1,0
297,481,1967,32-7,1,0,0
84,489,1967,23-8,1,0,0
79,489,1967,12-18,0,1,0
297,489,1967,27-8,1,0,0
297,79,1968,22-12,1,0,0
183,84,1968,23-11,1,0,0
79,84,1968,15-22,0,1,0
297,84,1968,13-20,0,1,0
290,84,1968,30-6,1,0,0
79,137,1968,19-18,1,0,0
84,137,1968,28-12,1,0,0
297,137,1968,22-11,1,0,0
395,154,1968,13-19,0,1,0
398,154,1968,21-11,1,0,0
428,154,1968,11-25,0,1,0
275,157,1968,15-14,1,0,0
275,157,1968,23-5,1,0,0
400,157,1968,6-25,0,1,0
412,157,1968,13-16,0,1,0
412,157,1968,20-4,1,0,0
398,215,1968,14-17,0,1,0
395,215,1968,15-12,1,0,0
154,215,1968,9-20,0,1,0
275,215,1968,21-6,1,0,0
393,215,1968,2-30,0,1,0
400,215,1968,3-28,0,1,0
412,215,1968,16-15,1,0,0
407,250,1968,14-21,0,1,0
395,268,1968,6-18,0,1,0
398,268,1968,19-12,1,0,0
428,268,1968,14-19,0,1,0
154,268,1968,8-23,0,1,0
275,268,1968,30-3,1,0,0
393,268,1968,5-27,0,1,0
400,268,1968,6-21,0,1,0
412,268,1968,17-12,1,0,0
395,271,1968,25-5,1,0,0
398,271,1968,23-15,1,0,0
428,271,1968,19-14,1,0,0
154,271,1968,23-14,1,0,0
393,271,1968,3-30,0,1,0
183,290,1968,22-12,1,0,0
395,298,1968,34-3,1,0,0
395,298,1968,31-0,1,0,0
398,298,1968,38-2,1,0,0
154,298,1968,31-5,1,0,0
154,298,1968,35-5,1,0,0
393,298,1968,27-5,1,0,0
400,298,1968,29-7,1,0,0
183,377,1968,13-21,0,1,0
378,377,1968,19-13,1,0,0
183,378,1968,13-21,0,1,0
290,378,1968,14-17,0,1,0
395,393,1968,27-6,1,0,0
398,393,1968,29-5,1,0,0
428,393,1968,24-9,1,0,0
154,393,1968,24-9,1,0,0
395,398,1968,6-25,0,1,0
395,400,1968,23-6,1,0,0
398,400,1968,27-6,1,0,0
428,400,1968,19-12,1,0,0
154,400,1968,20-8,1,0,0
393,400,1968,6-27,0,1,0
412,403,1968,35-0,1,0,0
395,410,1968,21-6,1,0,0
275,412,1968,15-17,0,1,0
275,412,1968,18-12,1,0,0
398,412,1968,8-21,0,1,0
290,412,1968,9-20,0,1,0
183,412,1968,6-23,0,1,0
283,413,1968,26-13,1,0,0
283,413,1968,30-10,1,0,0
84,414,1968,13-23,0,1,0
79,414,1968,5-30,0,1,0
297,414,1968,14-20,0,1,0
290,415,1968,23-9,1,0,0
395,428,1968,19-10,1,0,0
395,428,1968,17-13,1,0,0
398,428,1968,25-6,1,0,0
84,481,1968,16-20,0,1,0
79,481,1968,12-20,0,1,0
297,481,1968,20-14,1,0,0
84,489,1968,29-3,1,0,0
79,489,1968,24-10,1,0,0
297,489,1968,29-11,1,0,0
297,79,1969,28-6,1,0,0
79,84,1969,10-25,0,1,0
297,84,1969,21-16,1,0,0
183,84,1969,33-2,1,0,0
290,84,1969,29-7,1,0,0
79,137,1969,14-20,0,1,0
84,137,1969,15-17,0,1,0
297,137,1969,20-11,1,0,0
395,154,1969,24-8,1,0,0
398,154,1969,20-8,1,0,0
428,154,1969,14-16,0,1,0
428,154,1969,9-20,0,1,0
275,157,1969,11-21,0,1,0
275,157,1969,26-5,1,0,0
183,157,1969,8-24,0,1,0
412,157,1969,24-10,1,0,0
412,157,1969,22-10,1,0,0
398,215,1969,9-20,0,1,0
395,215,1969,9-18,0,1,0
154,215,1969,0-31,0,1,0
275,215,1969,15-14,1,0,0
393,215,1969,3-32,0,1,0
400,215,1969,5-27,0,1,0
412,215,1969,24-3,1,0,0
407,250,1969,13-19,0,1,0
395,268,1969,21-6,1,0,0
398,268,1969,21-10,1,0,0
398,268,1969,15-14,1,0,0
428,268,1969,7-25,0,1,0
154,268,1969,10-23,0,1,0
275,268,1969,24-8,1,0,0
393,268,1969,5-27,0,1,0
400,268,1969,5-23,0,1,0
400,268,1969,12-15,0,1,0
395,271,1969,29-0,1,0,0
398,271,1969,25-5,1,0,0
428,271,1969,21-8,1,0,0
154,271,1969,15-18,0,1,0
393,271,1969,16-16,0,0,1
183,290,1969,12-22,0,1,0
395,298,1969,31-0,1,0,0
395,298,1969,32-3,1,0,0
398,298,1969,37-0,1,0,0
428,298,1969,22-11,1,0,0
154,298,1969,26-12,1,0,0
393,298,1969,18-16,1,0,0
400,298,1969,29-8,1,0,0
183,377,1969,15-15,0,0,1
378,377,1969,22-11,1,0,0
183,378,1969,12-22,0,1,0
290,378,1969,14-18,0,1,0
395,393,1969,28-3,1,0,0
398,393,1969,30-3,1,0,0
428,393,1969,26-3,1,0,0
428,393,1969,16-17,0,1,0
154,393,1969,20-9,1,0,0
154,393,1969,22-10,1,0,0
395,398,1969,22-8,1,0,0
395,400,1969,23-10,1,0,0
398,400,1969,15-12,1,0,0
398,400,1969,23-6,1,0,0
428,400,1969,14-21,0,1,0
154,400,1969,15-18,0,1,0
393,400,1969,14-18,0,1,0
275,412,1969,17-14,1,0,0
275,412,1969,9-18,0,1,0
395,412,1969,6-23,0,1,0
400,412,1969,3-30,0,1,0
283,413,1969,30-8,1,0,0
283,413,1969,35-6,1,0,0
84,414,1969,10-24,0,1,0
79,414,1969,2-35,0,1,0
297,414,1969,13-22,0,1,0
290,415,1969,16-16,0,0,1
395,428,1969,25-6,1,0,0
84,481,1969,22-15,1,0,0
79,481,1969,12-20,0,1,0
297,481,1969,29-7,1,0,0
84,489,1969,30-8,1,0,0
79,489,1969,21-17,1,0,0
297,489,1969,35-3,1,0,0
297,79,1970,20-16,1,0,0
79,84,1970,11-24,0,1,0
297,84,1970,25-8,1,0,0
183,84,1970,31-7,1,0,0
290,84,1970,33-3,1,0,0
79,137,1970,14-24,0,1,0
84,137,1970,22-13,1,0,0
297,137,1970,25-8,1,0,0
395,154,1970,35-3,1,0,0
398,154,1970,30-6,1,0,0
428,154,1970,20-12,1,0,0
275,157,1970,17-16,1,0,0
275,157,1970,22-13,1,0,0
183,157,1970,5-26,0,1,0
412,157,1970,10-26,0,1,0
412,157,1970,8-23,0,1,0
398,215,1970,8-25,0,1,0
395,215,1970,13-20,0,1,0
428,215,1970,6-25,0,1,0
154,215,1970,0-36,0,1,0
275,215,1970,17-16,1,0,0
393,215,1970,0-40,0,1,0
400,215,1970,5-30,0,1,0
412,215,1970,6-28,0,1,0
407,250,1970,8-32,0,1,0
395,268,1970,27-9,1,0,0
398,268,1970,16-21,0,1,0
428,268,1970,12-24,0,1,0
154,268,1970,6-26,0,1,0
393,268,1970,14-20,0,1,0
400,268,1970,22-14,1,0,0
412,268,1970,17-14,1,0,0
398,271,1970,17-16,1,0,0
428,271,1970,11-20,0,1,0
154,271,1970,11-22,0,1,0
393,271,1970,16-18,0,1,0
400,271,1970,15-15,0,0,1
183,290,1970,15-18,0,1,0
395,298,1970,27-7,1,0,0
398,298,1970,15-17,0,1,0
428,298,1970,12-20,0,1,0
154,298,1970,7-29,0,1,0
393,298,1970,22-18,1,0,0
400,298,1970,13-21,0,1,0
183,377,1970,30-5,1,0,0
378,377,1970,26-6,1,0,0
183,378,1970,13-23,0,1,0
290,378,1970,18-16,1,0,0
395,393,1970,22-11,1,0,0
398,393,1970,26-6,1,0,0
428,393,1970,16-17,0,1,0
154,393,1970,12-22,0,1,0
395,398,1970,18-16,1,0,0
395,400,1970,19-13,1,0,0
398,400,1970,23-8,1,0,0
428,400,1970,18-16,1,0,0
154,400,1970,11-24,0,1,0
183,400,1970,22-13,1,0,0
393,400,1970,11-20,0,1,0
275,412,1970,26-10,1,0,0
275,412,1970,27-7,1,0,0
400,412,1970,12-22,0,1,0
283,413,1970,19-17,1,0,0
283,413,1970,22-12,1,0,0
84,414,1970,11-22,0,1,0
79,414,1970,6-26,0,1,0
297,414,1970,23-9,1,0,0
290,415,1970,17-16,1,0,0
395,428,1970,29-3,1,0,0
84,481,1970,21-14,1,0,0
79,481,1970,13-22,0,1,0
297,481,1970,25-9,1,0,0
84,489,1970,25-11,1,0,0
79,489,1970,26-12,1,0,0
297,489,1970,32-6,1,0,0
297,79,1971,31-3,1,0,0
79,84,1971,16-20,0,1,0
297,84,1971,31-8,1,0,0
183,84,1971,37-3,1,0,0
79,137,1971,16-20,0,1,0
84,137,1971,11-24,0,1,0
297,137,1971,22-12,1,0,0
395,154,1971,27-11,1,0,0
398,154,1971,22-11,1,0,0
428,154,1971,18-12,1,0,0
275,157,1971,14-17,0,1,0
275,157,1971,14-22,0,1,0
183,157,1971,12-20,0,1,0
412,157,1971,11-22,0,1,0
412,157,1971,11-20,0,1,0
398,215,1971,18-18,0,0,1
395,215,1971,12-22,0,1,0
154,215,1971,0-38,0,1,0
275,215,1971,21-13,1,0,0
393,215,1971,11-26,0,1,0
400,215,1971,9-21,0,1,0
412,215,1971,19-14,1,0,0
407,250,1971,6-34,0,1,0
395,268,1971,28-6,1,0,0
398,268,1971,17-18,0,1,0
428,268,1971,14-21,0,1,0
154,268,1971,16-17,0,1,0
393,268,1971,14-19,0,1,0
400,268,1971,12-22,0,1,0
395,271,1971,26-13,1,0,0
398,271,1971,24-12,1,0,0
428,271,1971,16-17,0,1,0
154,271,1971,14-17,0,1,0
393,271,1971,8-23,0,1,0
400,271,1971,18-18,0,0,1
183,290,1971,9-26,0,1,0
154,290,1971,13-23,0,1,0
395,298,1971,26-11,1,0,0
398,298,1971,22-11,1,0,0
428,298,1971,25-9,1,0,0
154,298,1971,17-19,0,1,0
290,298,1971,24-11,1,0,0
393,298,1971,8-32,0,1,0
183,377,1971,18-14,1,0,0
378,377,1971,25-8,1,0,0
183,378,1971,14-23,0,1,0
290,378,1971,17-17,0,0,1
395,393,1971,32-0,1,0,0
