Season,Wrestler Number,School ID
1978,4758,40
1978,4759,111
1978,4760,187
1978,4761,148
1978,4762,80
1978,4763,204
1978,4764,275
1978,4765,263
1978,4766,208
1978,4767,7
1978,4769,200
1978,4770,118
1978,4771,112
1978,4772,16
1978,4773,204
1978,4774,211
1978,4775,85
1978,4776,36
1978,4777,252
1978,4778,196
1978,4779,128
1978,4780,188
1978,4781,207
1978,4782,57
1978,4783,182
1978,4784,158
1978,4785,58
1978,4786,17
1978,4787,40
1978,4788,276
1978,4789,25
1978,4790,167
1978,4791,244
1978,4792,128
1978,4793,147
1978,4794,74
1978,4795,87
1978,4796,35
1978,4797,117
1978,4798,4
1978,4799,275
1978,4800,116
1978,4801,31
1978,4802,9
1978,4803,67
1978,4804,8
1978,4805,202
1978,4806,166
1978,4807,80
1978,4808,19
1978,4809,151
1978,4810,40
1978,4811,246
1978,4813,216
1978,4814,191
1978,4815,148
1978,4816,261
1978,4817,132
1978,5017,115
1979,331,32
1979,332,121
1979,333,176
1979,334,31
1979,339,32
1979,341,129
1979,345,158
1979,347,121
1979,348,134
1979,350,194
1979,354,197
1979,355,193
1979,356,192
1979,357,9
1979,359,244
1979,360,122
1979,363,280
1979,364,196
1979,367,34
1979,368,48
1979,370,19
1979,371,193
1979,373,192
1979,375,155
1979,376,280
1979,381,280
1979,383,207
1979,385,12
1979,388,122
1979,391,151
1979,393,193
1979,394,9
1979,395,57
1979,398,122
1979,399,87
1979,400,280
1979,401,134
1979,403,197
1979,407,192
1979,411,118
1979,412,9
1979,416,155
1979,417,192
1979,419,56
1979,420,275
1979,421,9
1979,422,196
1979,424,97
1979,429,176
1979,431,19
1979,434,275
1979,436,193
1979,438,150
1979,439,280
1979,440,244
1979,441,192
1979,443,184
1979,444,31
1979,445,192
1979,447,152
1979,448,17
1979,450,56
1979,451,280
1979,452,288
1979,454,35
1979,455,155
1979,457,253
1979,459,222
1979,463,192
1979,464,31
1979,468,8
1979,469,25
1979,471,31
1979,472,31
1979,476,2
1979,477,31
1979,478,196
1979,479,15
1979,480,139
1979,481,85
1979,482,65
1979,483,97
1979,485,87
1979,486,12
1979,489,31
1979,490,175
1979,506,213
1979,511,249
1979,515,134
1979,517,20
1979,521,19
1979,530,216
1979,531,139
1979,718,188
1979,723,272
1979,726,254
1979,727,253
1979,729,270
1979,738,197
1979,740,158
1979,741,65
1979,746,222
1979,752,145
1979,755,187
1979,759,63
1979,782,56
1979,785,112
1979,789,204
1979,797,87
1979,808,27
1979,809,86
1979,810,200
1979,812,213
1979,813,20
1979,815,176
1979,820,246
1979,826,112
1979,829,17
1979,831,171
1979,836,258
1979,847,149
1979,849,288
1979,850,58
1979,852,128
1979,861,146
1979,3591,63
1979,3846,25
1979,3983,196
1979,3984,120
1979,3988,250
1979,3996,250
1979,4003,95
1979,4007,250
1979,4024,242
1979,4038,276
1979,4100,246
1979,4154,31
1979,4169,184
1979,4172,280
1979,4181,8
1979,4184,8
1979,4187,139
1979,4188,63
1979,4189,155
1979,4196,158
1979,4283,242
1979,4284,48
1979,4288,121
1979,4291,121
1979,4292,197
1979,4305,139
1979,4338,56
1979,4344,207
1979,4367,266
1979,4371,183
1979,4377,289
1979,4405,196
1979,4411,39
1979,4412,122
1979,4414,116
1979,4415,158
1979,4416,122
1979,4417,25
1979,4418,197
1979,4419,204
1979,4420,140
1979,4421,121
1979,4422,197
1979,4423,193
1979,4424,166
1979,4425,248
1979,4426,288
1979,4427,122
1979,4428,87
1979,4429,58
1979,4430,197
1979,4431,9
1979,4432,151
1979,4433,122
1979,4434,25
1979,4435,107
1979,4436,158
1979,4437,134
1979,4438,121
1979,4439,221
1979,4440,193
1979,4441,250
1979,4442,229
1979,4443,122
1979,4445,169
1979,4446,15
1979,4447,249
1979,4448,280
1979,4449,116
1979,4450,12
1979,4451,31
1979,4453,289
1979,4454,12
1979,4455,58
1979,4456,121
1979,4457,80
1979,4458,253
1979,4459,95
1979,4461,155
1979,4462,253
1979,4463,15
1979,4464,155
1979,4465,112
1979,4466,86
1979,4467,4
1979,4468,65
1979,4469,162
1979,4470,152
1979,4472,58
1979,4473,139
1979,4474,155
1979,4475,216
1979,4477,158
1979,4478,175
1979,4479,197
1979,4480,192
1979,4481,205
1979,4482,139
1979,4483,56
1979,4484,200
1979,4485,216
1979,4486,121
1979,4488,275
1979,4489,280
1979,4490,58
1979,4491,246
1979,4492,244
1979,4493,116
1979,4494,171
1979,4495,154
1979,4496,12
1979,4497,202
1979,4498,266
1979,4499,23
1979,4500,252
1979,4501,207
1979,4502,192
1979,4503,193
1979,4504,40
1979,4505,202
1979,4506,207
1979,4507,268
1979,4508,183
1979,4509,8
1979,4510,167
1979,4511,166
1979,4512,7
1979,4513,48
1979,4514,153
1979,4515,237
1979,4516,120
1979,4517,245
1979,4520,169
1979,4521,87
1979,4522,17
1979,4523,20
1979,4524,7
1979,4525,158
1979,4526,149
1979,4527,19
1979,4528,268
1979,4529,190
1979,4530,137
1979,4531,252
1979,4532,31
1979,4533,169
1979,4534,32
1979,4535,275
1979,4536,191
1979,4537,6
1979,4538,25
1979,4539,207
1979,4541,55
1979,4542,207
1979,4543,211
1979,4544,221
1979,4545,158
1979,4546,27
1979,4547,115
1979,4548,118
1979,4549,139
1979,4550,175
1979,4551,117
1979,4552,167
1979,4553,222
1979,4554,102
1979,4555,277
1979,4556,211
1979,4557,166
1979,4558,55
1979,4559,115
1979,4560,98
1979,4561,65
1979,4562,11
1979,4563,202
1979,4564,258
1979,4565,133
1979,4567,175
1979,4568,102
1979,4569,155
1979,4570,202
1979,4571,280
1979,4572,147
1979,4573,128
1979,4574,219
1979,4575,268
1979,4576,157
1979,4577,152
1979,4578,151
1979,4579,275
1979,4580,222
1979,4581,288
1979,4582,216
1979,4583,12
1979,4584,248
1979,4585,63
1979,4586,207
1979,4587,246
1979,4588,19
1979,4589,58
1979,4590,220
1979,4591,152
1979,4592,289
1979,4593,80
1979,4594,266
1979,4595,166
1979,4596,191
1979,4597,288
1979,4598,170
1979,4599,95
1979,4600,9
1979,4601,213
1979,4602,158
1979,4603,134
1979,4604,7
1979,4605,9
1979,4606,57
1979,4607,160
1979,4609,66
1979,4610,27
1979,4611,85
1979,4612,139
1979,4613,63
1979,4614,82
1979,4615,166
1979,4936,224
1980,331,32
1980,332,121
1980,333,176
1980,334,31
1980,335,122
1980,336,134
1980,337,12
1980,339,32
1980,340,193
1980,341,129
1980,342,9
1980,343,246
1980,344,245
1980,345,158
1980,346,152
1980,347,121
1980,348,134
1980,350,194
1980,351,193
1980,353,122
1980,354,197
1980,355,193
1980,356,192
1980,357,9
1980,358,121
1980,359,244
1980,360,122
1980,361,134
1980,362,31
1980,363,280
1980,364,196
1980,365,121
1980,366,192
1980,367,34
1980,368,48
1980,369,211
1980,370,19
1980,371,193
1980,372,165
1980,373,192
1980,374,122
1980,375,155
1980,376,280
1980,377,121
1980,378,134
1980,379,176
1980,380,122
1980,381,280
1980,382,166
1980,383,207
1980,385,12
1980,386,121
1980,387,121
1980,388,122
1980,389,134
1980,390,56
1980,391,151
1980,392,245
1980,393,193
1980,394,9
1980,395,57
1980,396,9
1980,397,208
1980,398,122
1980,399,87
1980,400,280
1980,401,134
1980,402,139
1980,403,197
1980,404,120
1980,405,121
1980,406,250
1980,407,192
1980,408,129
1980,409,107
1980,410,190
1980,411,118
1980,412,9
1980,413,242
1980,414,192
1980,415,63
1980,416,155
1980,417,192
1980,418,151
1980,419,56
1980,420,275
1980,421,9
1980,422,196
1980,423,207
1980,424,97
1980,425,152
1980,427,122
1980,429,176
1980,430,158
1980,431,19
1980,432,250
1980,433,32
1980,434,275
1980,435,152
1980,436,193
1980,437,242
1980,438,150
1980,439,280
1980,440,244
1980,441,192
1980,442,288
1980,443,184
1980,444,31
1980,445,192
1980,446,12
1980,447,152
1980,448,17
1980,449,205
1980,450,56
1980,451,280
1980,452,288
1980,453,58
1980,454,35
1980,455,155
1980,457,253
1980,458,22
1980,459,222
1980,460,184
1980,461,207
1980,462,213
1980,463,192
1980,464,31
1980,465,184
1980,466,61
1980,467,32
1980,468,8
1980,469,25
1980,470,158
1980,471,31
1980,472,31
1980,473,58
1980,474,216
1980,476,2
1980,477,31
1980,478,196
1980,479,15
1980,480,139
1980,481,85
1980,482,65
1980,483,97
1980,484,56
1980,485,87
1980,486,12
1980,487,85
1980,488,151
1980,489,31
1980,490,175
1980,491,115
1980,492,272
1980,493,63
1980,494,25
1980,495,58
1980,496,137
1980,498,256
1980,499,268
1980,501,237
1980,503,169
1980,504,229
1980,505,190
1980,506,213
1980,507,252
1980,508,222
1980,509,221
1980,510,175
1980,511,249
1980,512,68
1980,513,208
1980,514,288
1980,515,134
1980,517,20
1980,518,117
1980,520,121
1980,521,19
1980,522,56
1980,523,248
1980,524,25
1980,525,31
1980,526,236
1980,527,128
1980,528,70
1980,529,86
1980,530,216
1980,531,139
1980,532,276
1980,533,96
1980,534,246
1980,535,112
1980,536,266
1980,717,155
1980,718,188
1980,719,200
1980,720,25
1980,721,117
1980,722,206
1980,723,272
1980,724,129
1980,725,19
1980,726,254
1980,727,253
1980,728,145
1980,729,270
1980,730,31
1980,731,102
1980,732,191
1980,733,288
1980,734,182
1980,735,204
1980,736,112
1980,737,175
1980,738,197
1980,739,250
1980,740,158
1980,741,65
1980,742,120
1980,743,7
1980,744,70
1980,745,129
1980,746,222
1980,747,245
1980,748,200
1980,749,20
1980,750,248
1980,751,280
1980,752,145
1980,753,150
1980,755,187
1980,756,25
1980,757,245
1980,758,197
1980,759,63
1980,760,279
1980,762,10
1980,763,171
1980,764,5
1980,765,65
1980,766,202
1980,767,9
1980,768,151
1980,769,166
1980,770,161
1980,771,112
1980,772,22
1980,773,19
1980,774,200
1980,775,246
1980,776,167
1980,777,140
1980,778,160
1980,779,327
1980,780,128
1980,781,150
1980,782,56
1980,783,153
1980,784,12
1980,785,112
1980,786,219
1980,787,244
1980,788,149
1980,789,204
1980,790,263
1980,791,175
1980,792,183
1980,793,246
1980,794,167
1980,795,190
1980,796,155
1980,797,87
1980,798,274
1980,799,222
1980,800,263
1980,801,261
1980,802,25
1980,803,196
1980,804,288
1980,805,20
1980,806,192
1980,807,15
1980,808,27
1980,809,86
1980,810,200
1980,812,213
1980,813,20
1980,814,190
1980,815,176
1980,816,167
1980,817,285
1980,818,2
1980,820,246
1980,822,204
1980,823,170
1980,824,191
1980,825,19
1980,826,112
1980,827,193
1980,828,157
1980,829,17
1980,830,246
1980,831,171
1980,832,187
1980,833,200
1980,835,116
1980,836,258
1980,837,196
1980,838,216
1980,839,149
1980,840,166
1980,841,190
1980,842,160
1980,843,227
1980,844,236
1980,845,128
1980,846,63
1980,847,149
1980,848,57
1980,849,288
1980,850,58
1980,851,139
1980,852,128
1980,853,134
1980,854,55
1980,855,275
1980,856,266
1980,857,117
1980,858,158
1980,859,81
1980,860,196
1980,861,146
1980,862,122
1980,863,154
1980,864,216
1980,865,263
1980,3591,63
1980,3789,280
1980,3816,12
1980,3876,8
1980,3988,250
1980,3989,197
1980,3996,250
1980,4002,102
1980,4029,183
1980,4038,276
1980,4166,185
1980,4184,8
1980,4188,63
1980,4298,261
1980,4319,153
1980,4733,185
1980,4761,148
1981,335,122
1981,337,12
1981,340,193
1981,341,129
1981,345,158
1981,347,121
1981,348,134
1981,351,193
1981,353,122
1981,354,197
1981,356,192
1981,358,121
1981,360,122
1981,366,192
1981,368,48
1981,369,211
1981,371,193
1981,378,134
1981,379,176
1981,380,122
1981,382,166
1981,385,12
1981,387,121
1981,388,122
1981,389,134
1981,390,56
1981,396,9
1981,399,87
1981,402,139
1981,404,120
1981,407,192
1981,416,155
1981,419,56
1981,422,196
1981,423,207
1981,427,122
1981,430,158
1981,440,244
1981,441,192
1981,445,192
1981,449,205
1981,451,280
1981,457,253
1981,458,22
1981,462,213
1981,465,184
1981,474,216
1981,476,2
1981,481,85
1981,483,97
1981,484,56
1981,488,151
1981,494,25
1981,495,58
1981,496,137
1981,499,268
1981,503,169
1981,508,222
1981,509,221
1981,510,175
1981,511,249
1981,514,288
1981,521,19
1981,527,128
1981,528,70
1981,530,216
1981,531,139
1981,532,276
1981,534,246
1981,717,155
1981,719,200
1981,722,206
1981,725,19
1981,733,288
1981,735,204
1981,736,112
1981,743,7
1981,744,70
1981,748,200
1981,755,187
1981,758,197
1981,760,279
1981,764,5
1981,766,202
1981,767,9
1981,769,166
1981,772,22
1981,777,140
1981,780,128
1981,788,149
1981,789,204
1981,791,175
1981,793,246
1981,795,190
1981,796,155
1981,800,263
1981,802,25
1981,803,196
1981,810,200
1981,813,20
1981,818,2
1981,822,204
1981,824,191
1981,827,193
1981,830,246
1981,832,187
1981,837,196
1981,838,216
1981,844,236
1981,851,139
1981,852,128
1981,854,55
1981,858,158
1981,860,196
1981,863,154
1981,865,263
1981,3503,25
1981,3584,121
1981,3585,151
1981,3600,245
1981,3606,58
1981,3612,200
1981,3618,122
1981,3663,129
1981,3713,245
1981,3782,139
1981,3783,158
1981,3784,121
1981,3793,31
1981,3794,12
1981,3798,193
1981,3803,121
1981,3805,193
1981,3815,197
1981,3816,12
1981,3819,207
1981,3820,176
1981,3821,150
1981,3823,184
1981,3835,122
1981,3840,58
1981,3844,242
1981,3851,139
1981,3852,216
1981,3856,176
1981,3862,175
1981,3863,155
1981,3866,121
1981,3867,208
1981,3908,120
1981,3931,254
1981,3940,147
1981,3944,184
1981,3962,244
1981,3968,115
1981,3983,32
1981,3984,120
1981,3986,196
1981,3995,167
1981,3996,9
1981,4001,31
1981,4002,193
1981,4003,242
1981,4005,167
1981,4007,192
1981,4010,208
1981,4011,233
1981,4012,167
1981,4013,121
1981,4018,193
1981,4027,134
1981,4029,184
1981,4031,190
1981,4036,134
1981,4039,112
1981,4042,196
1981,4043,166
1981,4044,87
1981,4046,289
1981,4047,166
1981,4051,19
1981,4060,22
1981,4075,48
1981,4089,191
1981,4098,206
1981,4100,246
1981,4113,268
1981,4123,32
1981,4125,248
1981,4133,25
1981,4143,56
1981,4154,32
1981,4157,167
1981,4159,176
1981,4160,12
1981,4161,66
1981,4162,32
1981,4164,9
1981,4165,192
1981,4168,158
1981,4169,184
1981,4170,193
1981,4172,134
1981,4174,128
1981,4177,19
1981,4178,152
1981,4179,276
1981,4181,8
1981,4183,125
1981,4186,176
1981,4187,176
1981,4188,192
1981,4189,168
1981,4193,184
1981,4196,158
1981,4197,151
1981,4199,280
1981,4209,242
1981,4212,268
1981,4213,196
1981,4217,120
1981,4230,31
1981,4235,124
1981,4238,248
1981,4241,196
1981,4243,87
1981,4244,280
1981,4248,19
1981,4256,58
1981,4258,87
1981,4259,118
1981,4263,242
1981,4266,11
1981,4269,166
1981,4277,20
1981,4283,242
1981,4284,48
1981,4285,280
1981,4286,118
1981,4288,121
1981,4289,194
1981,4290,204
1981,4291,121
1981,4292,197
1981,4293,249
1981,4294,122
1981,4295,185
1981,4296,183
1981,4297,240
1981,4298,263
1981,4300,242
1981,4301,207
1981,4303,197
1981,4304,116
1981,4305,139
1981,4306,152
1981,4307,10
1981,4308,9
1981,4309,208
1981,4310,120
1981,4313,197
1981,4315,32
1981,4316,216
1981,4317,190
1981,4318,236
1981,4319,169
1981,4320,56
1981,4322,242
1981,4323,118
1981,4324,118
1981,4325,115
1981,4326,117
1981,4327,11
1981,4328,8
1981,4329,126
1981,4330,167
1981,4331,7
1981,4332,9
1981,4333,276
1981,4334,29
1981,4335,158
1981,4336,184
1981,4337,35
1981,4338,56
1981,4339,55
1981,4340,169
1981,4341,245
1981,4342,57
1981,4343,266
1981,4344,207
1981,4345,8
1981,4346,126
1981,4347,176
1981,4348,20
1981,4349,168
1981,4350,327
1981,4351,15
1981,4352,118
1981,4353,266
1981,4354,107
1981,4355,80
1981,4356,190
1981,4357,128
1981,4358,116
1981,4359,27
1981,4360,262
1981,4361,221
1981,4362,12
1981,4363,65
1981,4364,128
1981,4366,118
1981,4367,266
1981,4368,254
1981,4370,139
1981,4371,183
1981,4372,171
1981,4373,17
1981,4374,31
1981,4375,8
1981,4376,160
1981,4377,289
1981,4378,7
1981,4379,221
1981,4380,116
1981,4381,35
1981,4382,148
1981,4383,117
1981,4385,236
1981,4386,20
1981,4388,227
1981,4389,253
1981,4390,104
1981,4391,249
1981,4392,196
1981,4393,120
1981,4394,22
1981,4395,117
1981,4396,155
1981,4399,31
1981,4400,270
1981,4401,255
1981,4402,157
1981,4403,122
1981,4404,167
1981,4405,32
1981,4406,207
1981,4407,74
1981,4408,203
1981,4409,31
1982,350,194
1982,353,122
1982,356,192
1982,358,121
1982,366,192
1982,371,193
1982,373,192
1982,374,122
1982,379,176
1982,380,122
1982,382,166
1982,387,121
1982,389,134
1982,390,56
1982,398,122
1982,399,87
1982,404,120
1982,407,192
1982,416,155
1982,422,196
1982,427,122
1982,430,158
1982,435,152
1982,443,184
1982,448,17
1982,455,155
1982,458,22
1982,465,184
1982,476,2
1982,484,56
1982,488,151
1982,490,175
1982,494,25
1982,496,137
1982,508,222
1982,510,175
1982,514,288
1982,517,20
1982,520,121
1982,521,19
1982,527,128
1982,530,216
1982,717,155
1982,747,245
1982,751,280
1982,758,197
1982,769,166
1982,772,22
1982,775,246
1982,791,175
1982,793,246
1982,795,190
1982,798,274
1982,805,20
1982,810,200
1982,828,157
1982,830,246
1982,840,166
1982,845,128
1982,852,128
1982,854,55
1982,858,158
1982,860,196
1982,864,216
1982,3320,20
1982,3377,155
1982,3383,216
1982,3390,245
1982,3394,122
1982,3397,9
1982,3400,190
1982,3404,121
1982,3409,245
1982,3415,15
1982,3422,167
1982,3431,7
1982,3442,200
1982,3448,118
1982,3456,56
1982,3492,9
1982,3503,25
1982,3515,171
1982,3584,121
1982,3585,151
1982,3592,280
1982,3598,139
1982,3612,200
1982,3626,171
1982,3646,183
1982,3671,161
1982,3699,197
1982,3707,152
1982,3713,245
1982,3718,112
1982,3719,246
1982,3737,21
1982,3752,245
1982,3776,253
1982,3780,200
1982,3785,246
1982,3786,122
1982,3788,121
1982,3789,192
1982,3790,221
1982,3791,200
1982,3794,193
1982,3795,152
1982,3798,193
1982,3803,121
1982,3805,193
1982,3807,202
1982,3808,253
1982,3809,167
1982,3811,280
1982,3814,167
1982,3815,197
1982,3819,22
1982,3820,176
1982,3821,150
1982,3823,184
1982,3825,152
1982,3837,137
1982,3842,240
1982,3843,216
1982,3846,25
1982,3851,139
1982,3856,176
1982,3857,180
1982,3858,249
1982,3859,165
1982,3862,175
1982,3866,121
1982,3867,208
1982,3881,65
1982,3889,22
1982,3908,120
1982,3910,128
1982,3915,249
1982,3931,254
1982,3934,152
1982,3968,115
1982,3979,27
1982,3983,32
1982,3984,120
1982,3986,196
1982,3987,31
1982,3989,184
1982,3990,236
1982,3991,134
1982,3993,200
1982,3997,110
1982,3998,122
1982,3999,31
1982,4000,236
1982,4001,31
1982,4003,242
1982,4004,122
1982,4005,167
1982,4007,192
1982,4010,208
1982,4011,233
1982,4013,121
1982,4014,122
1982,4015,193
1982,4016,168
1982,4017,56
1982,4018,193
1982,4020,87
1982,4021,216
1982,4025,275
1982,4026,112
1982,4029,184
1982,4031,190
1982,4033,19
1982,4035,242
1982,4036,134
1982,4038,254
1982,4039,112
1982,4042,196
1982,4043,166
1982,4044,87
1982,4045,176
1982,4046,289
1982,4047,166
1982,4049,110
1982,4053,191
1982,4055,10
1982,4057,57
1982,4059,158
1982,4060,22
1982,4061,275
1982,4062,263
1982,4063,180
1982,4066,196
1982,4067,222
1982,4068,205
1982,4075,48
1982,4076,197
1982,4090,222
1982,4091,248
1982,4111,266
1982,4113,268
1982,4114,167
1982,4115,165
1982,4116,253
1982,4117,194
1982,4123,32
1982,4125,248
1982,4126,276
1982,4128,194
1982,4129,19
1982,4130,236
1982,4131,253
1982,4132,125
1982,4133,25
1982,4135,171
1982,4139,232
1982,4143,56
1982,4144,25
1982,4148,197
1982,4150,100
1982,4153,175
1982,4154,32
1982,4155,216
1982,4156,31
1982,4157,167
1982,4158,275
1982,4159,176
1982,4160,175
1982,4161,66
1982,4162,32
1982,4164,9
1982,4165,192
1982,4166,171
1982,4167,121
1982,4168,158
1982,4169,184
1982,4170,193
1982,4171,129
1982,4172,134
1982,4173,10
1982,4174,128
1982,4175,158
1982,4177,19
1982,4178,152
1982,4179,276
1982,4181,169
1982,4182,32
1982,4183,125
1982,4184,152
1982,4185,180
1982,4186,176
1982,4187,176
1982,4188,192
1982,4189,168
1982,4190,129
1982,4193,184
1982,4194,208
1982,4195,190
1982,4196,158
1982,4197,151
1982,4198,27
1982,4199,280
1982,4200,87
1982,4201,185
1982,4203,156
1982,4204,192
1982,4205,193
1982,4206,187
1982,4207,242
1982,4208,129
1982,4209,242
1982,4210,49
1982,4211,166
1982,4212,268
1982,4213,196
1982,4214,9
1982,4215,20
1982,4216,55
1982,4217,120
1982,4218,244
1982,4219,32
1982,4220,167
1982,4221,23
1982,4222,263
1982,4223,146
1982,4224,32
1982,4225,149
1982,4226,197
1982,4227,87
1982,4228,246
1982,4229,126
1982,4230,31
1982,4231,101
1982,4232,263
1982,4233,134
1982,4234,170
1982,4235,124
1982,4236,222
1982,4237,288
1982,4238,248
1982,4239,202
1982,4240,266
1982,4241,196
1982,4242,116
1982,4243,87
1982,4244,280
1982,4245,118
1982,4246,10
1982,4247,197
1982,4248,19
1982,4249,9
1982,4250,196
1982,4251,133
1982,4252,201
1982,4253,155
1982,4254,115
1982,4255,48
1982,4256,58
1982,4257,236
1982,4258,87
1982,4259,118
1982,4260,34
1982,4261,48
1982,4262,256
1982,4263,242
1982,4264,290
1982,4265,154
1982,4266,11
1982,4267,233
1982,4268,25
1982,4269,166
1982,4270,197
1982,4271,149
1982,4272,196
1982,4273,15
1982,4274,116
1982,4275,31
1982,4276,245
1982,4277,20
1982,4278,21
1982,4279,179
1982,4280,9
1982,4281,245
1982,4282,194
1983,336,134
1983,345,158
1983,348,134
1983,362,31
1983,366,192
1983,369,211
1983,378,134
1983,380,122
1983,382,166
1983,387,121
1983,398,122
1983,427,122
1983,435,152
1983,441,192
1983,495,58
1983,503,169
1983,508,222
1983,514,288
1983,517,20
1983,520,121
1983,536,266
1983,719,200
1983,762,10
1983,769,166
1983,787,244
1983,789,204
1983,791,175
1983,793,246
1983,795,190
1983,796,155
1983,822,204
1983,830,246
1983,838,216
1983,840,166
1983,3186,175
1983,3190,275
1983,3201,121
1983,3211,121
1983,3249,171
1983,3284,20
1983,3295,233
1983,3301,74
1983,3306,254
1983,3320,20
1983,3368,248
1983,3377,155
1983,3382,187
1983,3389,193
1983,3390,245
1983,3397,9
1983,3398,57
1983,3401,192
1983,3408,192
1983,3409,245
1983,3413,121
1983,3414,192
1983,3418,151
1983,3420,151
1983,3421,222
1983,3423,248
1983,3432,167
1983,3436,200
1983,3442,200
1983,3449,263
1983,3450,134
1983,3456,56
1983,3459,197
1983,3467,288
1983,3486,175
1983,3490,197
1983,3503,25
1983,3512,263
1983,3515,171
1983,3517,81
1983,3550,116
1983,3576,81
1983,3582,193
1983,3584,121
1983,3592,280
1983,3593,9
1983,3594,117
1983,3601,112
1983,3603,139
1983,3604,221
1983,3606,9
1983,3614,169
1983,3618,122
1983,3624,168
1983,3626,171
1983,3635,137
1983,3641,242
1983,3646,183
1983,3647,234
1983,3648,176
1983,3652,183
1983,3653,288
1983,3671,161
1983,3687,146
1983,3718,112
1983,3737,21
1983,3743,21
1983,3753,7
1983,3757,139
1983,3769,80
1983,3776,253
1983,3777,22
1983,3780,200
1983,3781,184
1983,3782,139
1983,3783,158
1983,3784,121
1983,3785,246
1983,3786,122
1983,3790,221
1983,3791,200
1983,3792,192
1983,3794,193
1983,3796,32
1983,3797,200
1983,3798,193
1983,3800,192
1983,3803,121
1983,3805,193
1983,3806,98
1983,3807,202
1983,3808,253
1983,3809,167
1983,3810,200
1983,3811,280
1983,3814,167
1983,3815,197
1983,3816,152
1983,3817,193
1983,3818,175
1983,3819,22
1983,3820,176
1983,3823,184
1983,3824,32
1983,3825,152
1983,3828,206
1983,3834,155
1983,3837,137
1983,3839,158
1983,3840,58
1983,3843,216
1983,3844,242
1983,3845,215
1983,3846,25
1983,3848,56
1983,3850,9
1983,3851,139
1983,3852,216
1983,3853,227
1983,3855,288
1983,3856,176
1983,3857,180
1983,3858,249
1983,3859,165
1983,3860,197
1983,3862,175
1983,3863,155
1983,3864,14
1983,3865,155
1983,3869,167
1983,3874,7
1983,3877,116
1983,3879,112
1983,3880,150
1983,3881,65
1983,3882,216
1983,3888,289
1983,3889,22
1983,3903,97
1983,3910,128
1983,3911,22
1983,3917,139
1983,3920,170
1983,3924,230
1983,3932,9
1983,3933,263
1983,3934,152
1983,3937,150
1983,3938,115
1983,3944,184
1983,3950,193
1983,3962,244
1983,3964,126
1983,3967,20
1983,3968,115
1983,3983,32
1983,3984,120
1983,3986,196
1983,3987,31
1983,3988,9
1983,3989,184
1983,3990,236
1983,3991,134
1983,3992,190
1983,3993,200
1983,3994,266
1983,3995,167
1983,3996,121
1983,3997,110
1983,3998,122
1983,3999,31
1983,4000,236
1983,4001,31
1983,4002,193
1983,4003,242
1983,4004,122
1983,4005,167
1983,4006,117
1983,4007,192
1983,4008,139
1983,4010,208
1983,4011,233
1983,4012,87
1983,4013,121
1983,4014,122
1983,4015,193
1983,4016,168
1983,4017,56
1983,4018,193
1983,4019,280
1983,4020,87
1983,4021,216
1983,4022,116
1983,4023,176
1983,4024,242
1983,4025,275
1983,4026,112
1983,4027,134
1983,4029,184
1983,4030,168
1983,4031,190
1983,4032,233
1983,4033,19
1983,4034,57
1983,4035,242
1983,4036,134
1983,4037,152
1983,4038,254
1983,4039,112
1983,4041,246
1983,4042,196
1983,4043,166
1983,4044,87
1983,4045,176
1983,4046,289
1983,4047,166
1983,4048,221
1983,4049,110
1983,4050,151
1983,4051,19
1983,4052,9
1983,4053,191
1983,4054,170
1983,4055,10
1983,4056,140
1983,4057,57
1983,4058,148
1983,4059,158
1983,4060,22
1983,4061,275
1983,4062,263
1983,4063,180
1983,4064,167
1983,4065,246
1983,4066,196
1983,4067,222
1983,4068,205
1983,4069,157
1983,4070,180
1983,4071,13
1983,4072,15
1983,4073,227
1983,4074,148
1983,4075,48
1983,4076,197
1983,4077,288
1983,4078,246
1983,4079,176
1983,4080,258
1983,4081,20
1983,4082,34
1983,4083,139
1983,4084,118
1983,4085,196
1983,4086,209
1983,4087,21
1983,4089,191
1983,4090,222
1983,4091,248
1983,4093,83
1983,4094,27
1983,4095,89
1983,4096,216
1983,4097,167
1983,4098,206
1983,4099,211
1983,4100,246
1983,4101,21
1983,4102,137
1983,4103,171
1983,4104,190
1983,4105,132
1983,4106,263
1983,4107,128
1983,4108,129
1983,4109,151
1983,4110,194
1983,4111,266
1983,4112,7
1983,4113,268
1983,4114,167
1983,4115,165
1983,4116,253
1983,4117,194
1983,4118,223
1983,4119,149
1983,4120,55
1983,4121,232
1983,4122,25
1983,4123,32
1983,4124,74
1983,4125,248
1983,4126,276
1983,4127,115
1983,4128,194
1983,4129,19
1983,4130,236
1983,4131,253
1983,4132,125
1983,4133,25
1983,4134,183
1983,4135,171
1983,4136,137
1983,4137,184
1983,4138,58
1983,4139,232
1983,4140,187
1983,4141,139
1983,4142,10
1983,4143,56
1983,4144,25
1983,4145,5
1983,4146,167
1983,4147,55
1983,4148,197
1983,4149,280
1983,4150,100
1983,4152,197
1983,4226,197
1984,336,134
1984,378,134
1984,413,242
1984,495,58
1984,520,121
1984,536,266
1984,751,280
1984,763,171
1984,787,244
1984,2999,89
1984,3014,9
1984,3139,9
1984,3149,193
1984,3157,192
1984,3161,176
1984,3166,122
1984,3184,19
1984,3188,19
1984,3190,275
1984,3194,139
1984,3197,134
1984,3202,192
1984,3207,245
