Division ID,Season,Weight,Place,Wrestler ID,School ID
1,1987,158,1,3204,122
1,1987,158,2,3205,56
1,1987,158,3,3067,175
1,1987,158,4,3206,280
1,1987,158,5,3207,193
1,1987,158,6,2847,121
1,1987,158,7,3002,197
1,1987,158,8,3068,125
1,1987,167,1,2977,121
1,1987,167,2,3603,122
1,1987,167,3,3209,200
1,1987,167,4,2815,193
1,1987,167,5,3084,158
1,1987,167,6,3164,206
1,1987,167,7,3163,89
1,1987,167,8,3210,148
1,1987,177,1,3211,121
1,1987,177,2,3212,32
1,1987,177,3,3087,200
1,1987,177,4,2459,187
1,1987,177,5,3214,98
1,1987,177,6,3213,52
1,1987,177,7,3215,148
1,1987,177,8,2831,9
1,1987,190,1,2961,122
1,1987,190,2,2808,155
1,1987,190,3,3014,9
1,1987,190,4,2962,200
1,1987,190,5,3216,184
1,1987,190,6,3217,10
1,1987,190,7,3218,32
1,1987,190,8,2838,39
1,1987,275,1,2844,203
1,1987,275,2,3040,91
1,1987,275,3,3219,193
1,1987,275,4,3143,121
1,1987,275,5,3121,148
1,1987,275,6,3139,9
1,1987,275,7,3221,25
1,1987,275,8,3222,87
1,1988,118,1,2805,86
1,1988,118,2,3103,155
1,1988,118,3,2796,200
1,1988,118,4,2803,137
1,1988,118,5,2777,193
1,1988,118,6,2641,9
1,1988,118,7,2674,122
1,1988,118,8,3028,171
1,1988,126,1,2883,200
1,1988,126,2,3115,121
1,1988,126,3,3112,9
1,1988,126,4,2746,288
1,1988,126,5,3066,122
1,1988,126,6,2602,193
1,1988,126,7,2833,162
1,1988,126,8,2813,134
1,1988,134,1,3149,193
1,1988,134,2,2890,121
1,1988,134,3,2820,151
1,1988,134,4,3174,91
1,1988,134,5,2983,187
1,1988,134,6,2828,122
1,1988,134,7,2717,192
1,1988,134,8,3018,224
1,1988,142,1,2933,202
1,1988,142,2,2909,91
1,1988,142,3,2896,162
1,1988,142,4,2689,9
1,1988,142,5,2623,151
1,1988,142,6,2480,193
1,1988,142,7,2982,116
1,1988,142,8,3180,58
1,1988,150,1,3161,176
1,1988,150,2,2873,122
1,1988,150,3,2899,19
1,1988,150,4,3057,280
1,1988,150,5,2866,91
1,1988,150,6,2966,193
1,1988,150,7,3158,192
1,1988,150,8,2609,118
1,1988,158,1,3067,175
1,1988,158,2,2915,151
1,1988,158,3,2724,9
1,1988,158,4,2847,121
1,1988,158,5,2879,184
1,1988,158,6,3145,190
1,1988,158,7,3004,270
1,1988,158,8,3021,192
1,1988,167,1,3166,122
1,1988,167,2,2769,151
1,1988,167,3,2837,9
1,1988,167,4,3109,31
1,1988,167,5,2815,193
1,1988,167,6,2877,280
1,1988,167,7,3134,155
1,1988,167,8,3016,288
1,1988,177,1,2977,121
1,1988,177,2,3087,200
1,1988,177,3,2880,137
1,1988,177,4,2580,193
1,1988,177,5,3059,196
1,1988,177,6,3102,168
1,1988,177,7,3055,180
1,1988,177,8,3030,190
1,1988,190,1,3006,190
1,1988,190,2,3014,9
1,1988,190,3,2961,122
1,1988,190,4,3123,280
1,1988,190,5,2962,200
1,1988,190,6,3064,48
1,1988,190,7,2889,192
1,1988,190,8,2941,158
1,1988,275,1,2844,203
1,1988,275,2,3107,197
1,1988,275,3,3157,192
1,1988,275,4,2836,184
1,1988,275,5,3139,9
1,1988,275,6,3143,121
1,1988,275,7,3040,91
1,1988,275,8,3077,176
1,1989,118,1,2805,86
1,1989,118,2,2759,175
1,1989,118,3,2585,192
1,1989,118,4,2641,9
1,1989,118,5,2627,187
1,1989,118,6,2796,200
1,1989,118,7,2670,121
1,1989,118,8,2469,57
1,1989,126,1,2602,193
1,1989,126,2,2949,176
1,1989,126,3,2883,200
1,1989,126,4,2253,121
1,1989,126,5,2833,162
1,1989,126,6,2483,167
1,1989,126,7,2674,122
1,1989,126,8,2813,134
1,1989,134,1,2909,91
1,1989,134,2,2717,192
1,1989,134,3,2890,121
1,1989,134,4,2820,151
1,1989,134,5,2408,193
1,1989,134,6,2906,86
1,1989,134,7,2858,196
1,1989,134,8,2812,188
1,1989,142,1,2933,202
1,1989,142,2,2711,9
1,1989,142,3,2797,56
1,1989,142,4,2623,151
1,1989,142,5,2586,188
1,1989,142,6,2792,175
1,1989,142,7,2866,91
1,1989,142,8,2702,192
1,1989,150,1,2873,122
1,1989,150,2,2896,162
1,1989,150,3,2609,118
1,1989,150,4,2578,32
1,1989,150,5,2261,193
1,1989,150,6,2899,19
1,1989,150,7,2689,9
1,1989,150,8,2617,171
1,1989,158,1,2724,9
1,1989,158,2,2915,151
1,1989,158,3,2713,166
1,1989,158,4,2364,121
1,1989,158,5,2944,89
1,1989,158,6,2765,98
1,1989,158,7,2300,122
1,1989,158,8,2900,155
1,1989,167,1,2877,280
1,1989,167,2,2783,192
1,1989,167,3,2815,193
1,1989,167,4,2499,27
1,1989,167,5,2902,242
1,1989,167,6,2516,155
1,1989,167,7,2905,98
1,1989,167,8,2434,167
1,1989,177,1,2580,193
1,1989,177,2,2880,137
1,1989,177,3,2808,155
1,1989,177,4,2790,254
1,1989,177,5,2459,187
1,1989,177,6,2895,87
1,1989,177,7,2675,206
1,1989,177,8,2763,91
1,1989,190,1,2961,122
1,1989,190,2,2967,187
1,1989,190,3,2942,155
1,1989,190,4,2939,280
1,1989,190,5,2831,9
1,1989,190,6,2853,56
1,1989,190,7,2962,200
1,1989,190,8,2955,230
1,1989,275,1,2844,203
1,1989,275,2,2836,184
1,1989,275,3,2496,116
1,1989,275,4,2887,20
1,1989,275,5,2857,176
1,1989,275,6,2327,193
1,1989,275,7,2630,200
1,1989,275,8,2503,254
1,1990,118,1,2627,187
1,1990,118,2,2641,9
1,1990,118,3,2674,122
1,1990,118,4,2759,175
1,1990,118,5,2361,200
1,1990,118,6,2716,184
1,1990,118,7,1904,158
1,1990,118,8,2389,196
1,1990,126,1,2252,121
1,1990,126,2,2483,167
1,1990,126,3,2602,193
1,1990,126,4,2651,122
1,1990,126,5,2079,9
1,1990,126,6,2095,190
1,1990,126,7,2706,171
1,1990,126,8,2668,184
1,1990,134,1,2253,121
1,1990,134,2,2573,155
1,1990,134,3,2357,193
1,1990,134,4,2501,190
1,1990,134,5,2717,192
1,1990,134,6,2335,9
1,1990,134,7,2650,100
1,1990,134,8,2538,242
1,1990,142,1,2702,192
1,1990,142,2,2689,9
1,1990,142,3,2408,193
1,1990,142,4,2747,70
1,1990,142,5,2212,121
1,1990,142,6,2325,118
1,1990,142,7,2634,167
1,1990,142,8,2539,242
1,1990,150,1,2609,118
1,1990,150,2,2380,184
1,1990,150,3,2711,9
1,1990,150,4,2401,200
1,1990,150,5,2578,32
1,1990,150,6,2728,121
1,1990,150,7,2273,280
1,1990,150,8,2617,171
1,1990,158,1,2030,193
1,1990,158,2,2713,166
1,1990,158,3,2300,122
1,1990,158,4,2534,204
1,1990,158,5,2169,9
1,1990,158,6,2760,165
1,1990,158,7,2673,32
1,1990,158,8,2565,206
1,1990,167,1,2724,9
1,1990,167,2,2732,187
1,1990,167,3,2260,121
1,1990,167,4,2421,233
1,1990,167,5,2407,270
1,1990,167,6,2468,193
1,1990,167,7,2434,167
1,1990,167,8,2551,200
1,1990,177,1,2580,193
1,1990,177,2,2516,155
1,1990,177,3,2179,167
1,1990,177,4,2459,187
1,1990,177,5,2360,184
1,1990,177,6,2658,276
1,1990,177,7,2553,9
1,1990,177,8,2568,168
1,1990,190,1,2709,134
1,1990,190,2,2720,121
1,1990,190,3,2725,192
1,1990,190,4,2258,187
1,1990,190,5,2347,167
1,1990,190,6,2267,193
1,1990,190,7,2519,150
1,1990,190,8,2484,32
1,1990,275,1,2243,56
1,1990,275,2,2630,200
1,1990,275,3,2496,116
1,1990,275,4,2481,34
1,1990,275,5,2416,166
1,1990,275,6,2327,193
1,1990,275,7,2665,167
1,1990,275,8,2715,190
1,1991,118,1,2361,200
1,1991,118,2,2238,121
1,1991,118,3,2441,208
1,1991,118,4,2198,91
1,1991,118,5,1943,158
1,1991,118,6,2469,57
1,1991,118,7,2389,196
1,1991,118,8,1876,122
1,1991,126,1,2483,167
1,1991,126,2,2252,121
1,1991,126,3,2185,193
1,1991,126,4,2095,190
1,1991,126,5,2386,200
1,1991,126,6,1809,197
1,1991,126,7,2079,9
1,1991,126,8,2477,57
1,1991,134,1,2253,121
1,1991,134,2,1921,193
1,1991,134,3,1928,151
1,1991,134,4,2501,190
1,1991,134,5,2538,242
1,1991,134,6,2311,194
1,1991,134,7,2573,155
1,1991,134,8,2464,196
1,1991,142,1,2437,270
1,1991,142,2,2212,121
1,1991,142,3,2408,193
1,1991,142,4,2214,200
1,1991,142,5,2539,242
1,1991,142,6,2480,32
1,1991,142,7,2129,184
1,1991,142,8,2062,154
1,1991,150,1,2273,280
1,1991,150,2,2300,122
1,1991,150,3,2211,121
1,1991,150,4,2380,184
1,1991,150,5,2363,190
1,1991,150,6,2463,194
1,1991,150,7,2401,200
1,1991,150,8,2261,193
1,1991,158,1,2030,193
1,1991,158,2,2369,121
1,1991,158,3,2565,206
1,1991,158,4,2169,9
1,1991,158,5,2551,200
1,1991,158,6,2312,202
1,1991,158,7,2566,158
1,1991,158,8,2395,175
1,1991,167,1,2364,121
1,1991,167,2,2187,190
1,1991,167,3,2316,206
1,1991,167,4,2534,204
1,1991,167,5,2407,270
1,1991,167,6,1964,176
1,1991,167,7,2553,9
1,1991,167,8,1899,175
1,1991,177,1,2516,155
1,1991,177,2,2144,122
1,1991,177,3,2260,121
1,1991,177,4,2360,184
1,1991,177,5,2295,246
1,1991,177,6,2116,151
1,1991,177,7,2434,167
1,1991,177,8,2230,200
1,1991,190,1,2484,32
1,1991,190,2,2267,193
1,1991,190,3,2549,196
1,1991,190,4,2413,270
1,1991,190,5,2491,151
1,1991,190,6,2281,121
1,1991,190,7,2459,187
1,1991,190,8,2423,27
1,1991,275,1,2496,116
1,1991,275,2,2243,56
1,1991,275,3,2219,176
1,1991,275,4,2481,34
1,1991,275,5,2327,193
1,1991,275,6,2494,206
1,1991,275,7,2242,9
1,1991,275,8,2337,202
1,1992,118,1,2361,200
1,1992,118,2,2238,121
1,1992,118,3,1876,122
1,1992,118,4,2188,7
1,1992,118,5,2255,56
1,1992,118,6,2319,39
1,1992,118,7,1755,280
1,1992,118,8,1967,148
1,1992,126,1,2252,121
1,1992,126,2,2079,9
1,1992,126,3,1939,192
1,1992,126,4,2175,200
1,1992,126,5,1809,197
1,1992,126,6,1846,175
1,1992,126,7,2283,280
1,1992,126,8,2359,91
1,1992,134,1,2253,121
1,1992,134,2,1921,193
1,1992,134,3,2199,9
1,1992,134,4,2386,200
1,1992,134,5,2102,70
1,1992,134,6,1928,151
1,1992,134,7,2343,122
1,1992,134,8,1832,19
1,1992,142,1,2212,121
1,1992,142,2,2357,193
1,1992,142,3,2338,148
1,1992,142,4,1788,158
1,1992,142,5,2325,118
1,1992,142,6,1688,98
1,1992,142,7,1840,91
1,1992,142,8,2125,246
1,1992,150,1,2273,280
1,1992,150,2,2214,200
1,1992,150,3,2363,190
1,1992,150,4,2380,184
1,1992,150,5,2211,121
1,1992,150,6,2141,122
1,1992,150,7,2348,20
1,1992,150,8,2063,150
1,1992,158,1,2030,193
1,1992,158,2,2169,9
1,1992,158,3,2369,121
1,1992,158,4,2312,202
1,1992,158,5,2201,190
1,1992,158,6,2401,200
1,1992,158,7,2162,155
1,1992,158,8,2323,246
1,1992,167,1,2316,206
1,1992,167,2,2261,193
1,1992,167,3,2300,122
1,1992,167,4,2127,200
1,1992,167,5,2282,134
1,1992,167,6,2104,197
1,1992,167,7,1964,176
1,1992,167,8,2345,288
1,1992,177,1,2187,190
1,1992,177,2,2179,167
1,1992,177,3,2260,121
1,1992,177,4,2144,122
1,1992,177,5,2360,184
1,1992,177,6,2398,176
1,1992,177,7,1719,214
1,1992,177,8,2230,200
1,1992,190,1,2318,242
1,1992,190,2,2267,193
1,1992,190,3,2136,190
1,1992,190,4,2258,187
1,1992,190,5,2281,121
1,1992,190,6,2347,167
1,1992,190,7,1920,192
1,1992,190,8,2090,100
1,1992,275,1,2243,56
1,1992,275,2,2219,176
1,1992,275,3,2268,122
1,1992,275,4,2242,9
1,1992,275,5,2180,121
1,1992,275,6,2344,134
1,1992,275,7,2174,98
1,1992,275,8,2327,193
1,1993,118,1,1943,57
1,1993,118,2,2238,121
1,1993,118,3,2198,91
1,1993,118,4,1876,122
1,1993,118,5,2119,34
1,1993,118,6,1755,280
1,1993,118,7,1967,148
1,1993,118,8,2072,167
1,1993,126,1,2185,167
1,1993,126,2,2079,9
1,1993,126,3,2095,190
1,1993,126,4,1527,200
1,1993,126,5,1946,70
1,1993,126,6,1998,197
1,1993,126,7,2074,150
1,1993,126,8,1756,155
1,1993,134,1,1770,175
1,1993,134,2,1439,200
1,1993,134,3,2212,121
1,1993,134,4,2102,70
1,1993,134,5,2239,98
1,1993,134,6,2121,192
1,1993,134,7,2045,167
1,1993,134,8,2199,9
1,1993,142,1,1454,121
1,1993,142,2,1688,98
1,1993,142,3,1929,137
1,1993,142,4,1795,116
1,1993,142,5,1733,167
1,1993,142,6,1840,91
1,1993,142,7,2233,122
1,1993,142,8,2216,39
1,1993,150,1,2211,121
1,1993,150,2,2214,200
1,1993,150,3,2020,155
1,1993,150,4,1708,218
1,1993,150,5,2141,122
1,1993,150,6,2167,98
1,1993,150,7,1714,134
1,1993,150,8,2129,184
1,1993,158,1,1626,9
1,1993,158,2,2194,200
1,1993,158,3,1891,151
1,1993,158,4,1870,152
1,1993,158,5,2218,270
1,1993,158,6,2009,228
1,1993,158,7,2201,190
1,1993,158,8,2126,122
1,1993,167,1,2169,9
1,1993,167,2,1922,158
1,1993,167,3,2127,200
1,1993,167,4,2104,197
1,1993,167,5,1964,176
1,1993,167,6,2151,146
1,1993,167,7,1761,134
1,1993,167,8,2040,22
1,1993,177,1,2187,190
1,1993,177,2,2179,167
1,1993,177,3,1704,121
1,1993,177,4,2144,122
1,1993,177,5,2186,70
1,1993,177,6,1927,155
1,1993,177,7,2116,151
1,1993,177,8,1791,9
1,1993,190,1,2136,190
1,1993,190,2,1838,121
1,1993,190,3,1908,280
1,1993,190,4,2124,208
1,1993,190,5,2148,202
1,1993,190,6,2043,122
1,1993,190,7,2090,100
1,1993,190,8,2069,137
1,1993,275,1,2219,176
1,1993,275,2,2229,152
1,1993,275,3,2180,121
1,1993,275,4,2108,167
1,1993,275,5,1638,155
1,1993,275,6,2147,122
1,1993,275,7,1956,151
1,1993,275,8,1748,184
1,1994,118,1,1943,57
1,1994,118,2,1876,122
1,1994,118,3,1699,20
1,1994,118,4,1648,196
1,1994,118,5,1755,280
1,1994,118,6,1931,167
1,1994,118,7,1456,121
1,1994,118,8,1826,19
1,1994,126,1,1946,70
1,1994,126,2,1846,194
1,1994,126,3,1527,200
1,1994,126,4,1241,191
1,1994,126,5,1295,121
1,1994,126,6,1998,197
1,1994,126,7,2010,193
1,1994,126,8,2017,118
1,1994,134,1,1770,175
1,1994,134,2,1809,197
1,1994,134,3,1439,200
1,1994,134,4,1661,9
1,1994,134,5,1781,254
1,1994,134,6,1962,137
1,1994,134,7,1776,191
1,1994,134,8,1629,122
1,1994,142,1,1921,193
1,1994,142,2,1688,98
1,1994,142,3,2057,190
1,1994,142,4,1703,256
1,1994,142,5,1795,116
1,1994,142,6,1680,121
1,1994,142,7,1594,200
1,1994,142,8,1901,48
1,1994,150,1,1454,121
1,1994,150,2,1937,151
1,1994,150,3,1923,31
1,1994,150,4,1997,193
1,1994,150,5,2047,98
1,1994,150,6,1857,9
1,1994,150,7,1693,19
1,1994,150,8,2006,118
1,1994,158,1,2030,193
1,1994,158,2,1891,151
1,1994,158,3,1866,22
1,1994,158,4,1877,197
1,1994,158,5,1626,9
1,1994,158,6,1989,206
1,1994,158,7,1349,121
1,1994,158,8,1870,152
1,1994,167,1,1367,193
1,1994,167,2,1986,34
1,1994,167,3,1922,158
1,1994,167,4,1902,202
1,1994,167,5,1969,192
1,1994,167,6,1725,155
1,1994,167,7,1761,134
1,1994,167,8,1695,175
1,1994,177,1,1991,270
1,1994,177,2,1529,288
1,1994,177,3,1927,155
1,1994,177,4,1977,184
1,1994,177,5,1583,197
1,1994,177,6,1899,175
1,1994,177,7,1645,151
1,1994,177,8,1737,27
1,1994,190,1,1838,121
1,1994,190,2,1920,192
1,1994,190,3,1993,57
1,1994,190,4,1723,152
1,1994,190,5,1908,280
1,1994,190,6,2043,122
1,1994,190,7,1803,193
1,1994,190,8,1500,56
1,1994,275,1,1453,200
1,1994,275,2,1748,184
1,1994,275,3,1677,206
1,1994,275,4,2023,56
1,1994,275,5,1763,166
1,1994,275,6,1434,192
1,1994,275,7,1916,258
1,1994,275,8,1416,175
1,1995,118,1,1768,152
1,1995,118,2,1766,192
1,1995,118,3,1456,121
1,1995,118,4,1755,280
1,1995,118,5,1506,56
1,1995,118,6,1219,167
1,1995,118,7,1736,9
1,1995,118,8,1648,196
1,1995,126,1,1295,121
1,1995,126,2,1527,200
1,1995,126,3,1270,122
1,1995,126,4,1814,197
1,1995,126,5,1692,167
1,1995,126,6,1756,155
1,1995,126,7,1542,152
1,1995,126,8,1739,100
1,1995,134,1,1770,175
1,1995,134,2,1809,197
1,1995,134,3,1661,9
1,1995,134,4,1776,191
1,1995,134,5,1875,98
1,1995,134,6,1274,121
1,1995,134,7,1443,206
1,1995,134,8,1571,202
1,1995,142,1,1594,200
1,1995,142,2,1688,98
1,1995,142,3,1840,91
1,1995,142,4,1711,58
1,1995,142,5,1686,121
1,1995,142,6,1788,158
1,1995,142,7,1486,193
1,1995,142,8,1372,118
1,1995,150,1,1795,116
1,1995,150,2,1454,121
1,1995,150,3,1857,9
1,1995,150,4,1337,167
1,1995,150,5,1365,122
1,1995,150,6,1714,134
1,1995,150,7,1693,152
1,1995,150,8,1856,175
1,1995,158,1,1363,116
1,1995,158,2,1870,152
1,1995,158,3,1708,218
1,1995,158,4,1659,190
1,1995,158,5,1487,91
1,1995,158,6,1680,121
1,1995,158,7,1350,202
1,1995,158,8,1724,158
1,1995,167,1,1626,9
1,1995,167,2,1367,193
1,1995,167,3,1695,175
1,1995,167,4,1646,197
1,1995,167,5,1761,134
1,1995,167,6,1813,121
1,1995,167,7,1715,218
1,1995,167,8,1698,151
1,1995,177,1,1583,197
1,1995,177,2,1719,192
1,1995,177,3,1704,121
1,1995,177,4,1725,155
1,1995,177,5,1582,187
1,1995,177,6,1529,288
1,1995,177,7,1737,27
1,1995,177,8,1874,166
1,1995,190,1,1803,193
1,1995,190,2,1838,121
1,1995,190,3,1723,152
1,1995,190,4,1500,56
1,1995,190,5,1434,192
1,1995,190,6,1754,151
1,1995,190,7,1315,91
1,1995,190,8,1338,167
1,1995,275,1,1507,167
1,1995,275,2,1748,184
1,1995,275,3,1453,200
1,1995,275,4,1679,280
1,1995,275,5,1585,194
1,1995,275,6,1638,155
1,1995,275,7,1819,56
1,1995,275,8,1416,175
1,1996,118,1,1506,56
1,1996,118,2,1635,122
1,1996,118,3,1300,152
1,1996,118,4,1393,116
1,1996,118,5,1456,121
1,1996,118,6,1309,89
1,1996,118,7,1625,176
1,1996,118,8,1176,192
1,1996,126,1,1527,200
1,1996,126,2,1270,122
1,1996,126,3,1276,280
1,1996,126,4,1524,32
1,1996,126,5,1092,193
1,1996,126,6,1370,26
1,1996,126,7,1000,187
1,1996,126,8,1593,151
1,1996,134,1,1439,137
1,1996,134,2,1661,9
1,1996,134,3,1274,121
1,1996,134,4,1319,193
1,1996,134,5,1637,187
1,1996,134,6,1515,98
1,1996,134,7,1194,197
1,1996,134,8,1443,206
1,1996,142,1,1686,121
1,1996,142,2,1594,200
1,1996,142,3,1372,118
1,1996,142,4,1629,122
1,1996,142,5,1230,155
1,1996,142,6,1486,193
1,1996,142,7,1667,233
1,1996,142,8,1603,152
1,1996,150,1,1365,122
1,1996,150,2,1536,190
1,1996,150,3,1595,200
1,1996,150,4,1285,151
1,1996,150,5,1113,155
1,1996,150,6,1488,137
1,1996,150,7,1678,288
1,1996,150,8,1509,121
1,1996,158,1,1349,121
1,1996,158,2,1363,116
1,1996,158,3,1337,167
1,1996,158,4,1673,98
1,1996,158,5,1659,190
1,1996,158,6,1357,288
1,1996,158,7,1222,151
1,1996,158,8,1426,87
1,1996,167,1,1680,121
1,1996,167,2,1367,193
1,1996,167,3,1547,20
1,1996,167,4,1626,9
1,1996,167,5,1517,122
1,1996,167,6,1627,152
1,1996,167,7,1482,118
1,1996,167,8,1632,167
1,1996,177,1,1583,197
1,1996,177,2,1529,288
1,1996,177,3,1582,187
1,1996,177,4,1645,151
1,1996,177,5,1417,152
1,1996,177,6,1654,32
1,1996,177,7,1406,137
1,1996,177,8,1324,9
1,1996,190,1,1434,192
1,1996,190,2,1566,32
1,1996,190,3,1338,167
1,1996,190,4,1080,121
1,1996,190,5,1480,152
1,1996,190,6,1212,202
1,1996,190,7,1500,56
1,1996,190,8,1025,184
1,1996,275,1,1679,280
1,1996,275,2,1416,175
1,1996,275,3,1507,167
1,1996,275,4,1136,32
1,1996,275,5,1313,151
1,1996,275,6,1638,155
1,1996,275,7,1471,190
1,1996,275,8,1684,202
1,1997,118,1,1520,121
1,1997,118,2,1393,116
1,1997,118,3,1506,56
1,1997,118,4,1131,193
1,1997,118,5,1300,152
1,1997,118,6,1176,192
1,1997,118,7,1221,208
1,1997,118,8,1477,87
1,1997,126,1,1092,193
1,1997,126,2,1456,121
1,1997,126,3,1276,280
1,1997,126,4,1270,122
1,1997,126,5,1524,32
1,1997,126,6,1322,137
1,1997,126,7,1175,192
1,1997,126,8,1378,155
1,1997,134,1,1274,121
1,1997,134,2,1319,193
1,1997,134,3,1515,98
1,1997,134,4,1243,196
1,1997,134,5,1413,148
1,1997,134,6,1419,9
1,1997,134,7,1435,70
1,1997,134,8,1467,208
1,1997,142,1,1439,137
1,1997,142,2,1372,118
1,1997,142,3,1230,155
1,1997,142,4,1486,193
1,1997,142,5,1485,32
1,1997,142,6,1256,121
1,1997,142,7,1369,98
1,1997,142,8,1391,208
1,1997,150,1,1454,121
1,1997,150,2,1365,122
1,1997,150,3,1113,155
1,1997,150,4,1469,196
1,1997,150,5,1323,116
1,1997,150,6,1488,137
1,1997,150,7,1293,270
1,1997,150,8,1107,192
1,1997,158,1,1349,121
1,1997,158,2,1487,91
1,1997,158,3,1363,116
1,1997,158,4,1298,193
1,1997,158,5,1426,87
1,1997,158,6,1445,137
1,1997,158,7,1254,191
1,1997,158,8,1334,9
1,1997,167,1,1367,193
1,1997,167,2,1325,201
1,1997,167,3,1222,151
1,1997,167,4,1522,280
1,1997,167,5,1509,121
1,1997,167,6,1170,9
1,1997,167,7,1424,122
1,1997,167,8,1350,202
1,1997,177,1,1517,122
1,1997,177,2,1223,190
1,1997,177,3,1177,134
1,1997,177,4,1166,193
1,1997,177,5,1430,22
1,1997,177,6,1440,270
1,1997,177,7,1331,91
1,1997,177,8,1406,137
1,1997,190,1,1080,121
1,1997,190,2,1434,192
1,1997,190,3,1095,155
1,1997,190,4,1212,202
1,1997,190,5,1480,152
1,1997,190,6,1315,91
1,1997,190,7,1399,9
1,1997,190,8,1259,183
1,1997,275,1,1453,200
1,1997,275,2,1136,32
1,1997,275,3,1507,167
1,1997,275,4,1500,56
1,1997,275,5,1204,155
1,1997,275,6,1416,175
1,1997,275,7,1258,242
1,1997,275,8,1224,134
1,1998,118,1,1131,193
1,1998,118,2,1300,152
1,1998,118,3,615,121
1,1998,118,4,1,98
1,1998,118,5,933,200
1,1998,118,6,1234,206
1,1998,118,7,1305,155
1,1998,118,8,1221,208
1,1998,126,1,1092,193
1,1998,126,2,1276,280
1,1998,126,3,1270,122
1,1998,126,4,1087,98
1,1998,126,5,635,152
1,1998,126,6,1216,197
1,1998,126,7,976,116
1,1998,126,8,1062,34
1,1998,134,1,1274,121
1,1998,134,2,1241,191
1,1998,134,3,1243,196
1,1998,134,4,869,56
1,1998,134,5,625,192
1,1998,134,6,1071,110
1,1998,134,7,1055,270
1,1998,134,8,1000,187
1,1998,142,1,1295,121
1,1998,142,2,1065,48
1,1998,142,3,1194,197
1,1998,142,4,1230,155
1,1998,142,5,52,200
1,1998,142,6,1264,158
1,1998,142,7,1319,193
1,1998,142,8,1339,56
1,1998,150,1,1323,116
1,1998,150,2,1113,155
1,1998,150,3,1293,270
1,1998,150,4,1285,151
1,1998,150,5,1135,200
1,1998,150,6,656,280
1,1998,150,7,1037,193
1,1998,150,8,1107,192
1,1998,158,1,1254,191
1,1998,158,2,1298,193
1,1998,158,3,1286,200
1,1998,158,4,891,48
1,1998,158,5,1196,26
1,1998,158,6,1337,167
1,1998,158,7,1186,31
1,1998,158,8,1238,206
1,1998,167,1,1349,121
1,1998,167,2,1325,201
1,1998,167,3,1222,151
1,1998,167,4,1166,193
1,1998,167,5,1170,9
1,1998,167,6,880,187
1,1998,167,7,1151,200
1,1998,167,8,959,202
1,1998,177,1,1223,190
1,1998,177,2,938,270
1,1998,177,3,1350,202
1,1998,177,4,1324,9
1,1998,177,5,903,155
1,1998,177,6,1267,116
1,1998,177,7,1083,166
1,1998,177,8,1088,48
1,1998,190,1,1095,155
1,1998,190,2,1315,91
1,1998,190,3,1080,121
1,1998,190,4,1338,167
1,1998,190,5,1137,187
1,1998,190,6,1212,202
1,1998,190,7,1259,183
1,1998,190,8,676,196
1,1998,275,1,1136,32
1,1998,275,2,934,122
1,1998,275,3,1204,155
1,1998,275,4,1224,134
1,1998,275,5,1313,151
1,1998,275,6,1258,242
1,1998,275,7,1155,116
1,1998,275,8,920,121
1,1999,125,1,1,98
1,1999,125,2,933,200
1,1999,125,3,1131,193
1,1999,125,4,1176,192
1,1999,125,5,13,155
1,1999,125,6,1068,32
1,1999,125,7,1157,254
1,1999,125,8,1001,206
1,1999,133,1,1092,193
1,1999,133,2,997,122
1,1999,133,3,615,121
1,1999,133,4,185,9
1,1999,133,5,1087,98
1,1999,133,6,1110,184
1,1999,133,7,153,25
1,1999,133,8,278,190
1,1999,141,1,669,121
1,1999,141,2,625,192
1,1999,141,3,869,56
1,1999,141,4,1071,110
1,1999,141,5,953,48
1,1999,141,6,1055,270
1,1999,141,7,951,151
1,1999,141,8,1067,167
1,1999,149,1,698,121
1,1999,149,2,893,184
1,1999,149,3,686,116
1,1999,149,4,700,193
1,1999,149,5,954,201
1,1999,149,6,550,134
1,1999,149,7,1120,155
1,1999,149,8,1181,200
1,1999,157,1,1065,48
1,1999,157,2,1135,200
1,1999,157,3,983,20
1,1999,157,4,288,167
1,1999,157,5,1113,155
1,1999,157,6,1038,134
1,1999,157,7,1185,233
1,1999,157,8,1097,121
1,1999,165,1,696,20
1,1999,165,2,1107,192
1,1999,165,3,149,122
1,1999,165,4,551,9
1,1999,165,5,656,280
1,1999,165,6,943,110
1,1999,165,7,1159,91
1,1999,165,8,1094,254
1,1999,174,1,1151,200
1,1999,174,2,234,151
1,1999,174,3,1111,270
1,1999,174,4,178,91
1,1999,174,5,1166,193
1,1999,174,6,1082,208
1,1999,174,7,891,48
1,1999,174,8,587,89
1,1999,184,1,274,122
1,1999,184,2,903,155
1,1999,184,3,938,270
1,1999,184,4,691,167
1,1999,184,5,1177,134
1,1999,184,6,297,118
1,1999,184,7,1088,48
1,1999,184,8,155,151
1,1999,197,1,1095,155
1,1999,197,2,1080,121
1,1999,197,3,966,152
1,1999,197,4,1154,201
1,1999,197,5,1066,32
1,1999,197,6,1180,48
1,1999,197,7,1137,187
1,1999,197,8,685,122
1,1999,285,1,1136,32
1,1999,285,2,950,155
1,1999,285,3,1155,116
1,1999,285,4,1140,197
1,1999,285,5,1183,192
1,1999,285,6,1035,256
1,1999,285,7,866,201
1,1999,285,8,1069,222
1,2000,125,1,933,200
1,2000,125,2,909,254
